network_code,receiver_code,stw_start_time,stalta_Z,sta_Z,stalta_N,sta_N,stalta_E,sta_E,label
NW,HQIL,2015-05-13T02:26:45.000000Z,4.109906572,1.51E-06,5.897288987,3.96E-06,3.354223362,2.70E-06,N
NW,HQIL,2015-04-18T11:14:42.500000Z,1.793802689,2.37E-07,2.767327278,7.22E-07,2.798157768,7.24E-07,N
NW,HQIL,2015-05-16T22:10:52.500000Z,1.04,1.59E-07,1.004341344,2.80E-07,0.908620446,2.54E-07,N
NW,HQIL,2015-06-20T11:48:02.500000Z,1.67563597,3.02E-07,2.459077912,9.88E-07,2.480455582,1.11E-06,N
NW,HQIL,2015-05-30T06:05:00.000000Z,1.39974418,2.26E-07,2.028958331,5.98E-07,1.909413326,6.31E-07,N
NW,HQIL,2015-05-23T15:35:37.500000Z,1.524437228,2.88E-07,2.216903857,7.50E-07,2.7,8.15E-07,N
NW,HQIL,2015-06-30T06:15:25.000000Z,1.514820677,2.18E-07,2.021312014,4.95E-07,1.764058325,4.33E-07,N
NW,HQIL,2015-06-26T11:01:00.000000Z,1.091645975,4.34E-07,2.002032848,1.28E-06,1.624955046,1.25E-06,N
NW,HQIL,2015-04-29T07:24:37.500000Z,0.655956412,2.43E-07,1.879416206,5.06E-07,1.115787059,4.01E-07,N
NW,HQIL,2015-05-15T02:54:27.500000Z,1.522542753,9.26E-07,2.285214818,3.07E-06,1.124993741,1.88E-06,N
NW,HQIL,2015-04-08T10:56:27.500000Z,1.451463843,3.23E-07,2.439503646,1.01E-06,2.546935699,1.06E-06,N
NW,HQIL,2015-04-11T05:03:52.500000Z,1.071554607,2.18E-07,1.753847382,5.53E-07,2.101021014,5.51E-07,N
NW,HQIL,2015-04-20T23:21:45.000000Z,2.082414491,7.43E-07,2.536845276,1.58E-06,1.813701611,1.24E-06,N
NW,HQIL,2015-05-23T13:45:12.500000Z,1.407372192,2.11E-07,1.544063526,4.25E-07,1.676131772,4.62E-07,N
NW,HQIL,2015-05-02T12:23:15.000000Z,1.630443676,3.41E-07,3.246827193,1.39E-06,2.83,1.46E-06,N
NW,HQIL,2015-05-13T10:20:25.000000Z,1.560306346,2.80E-07,2.511114273,7.33E-07,3.824078829,9.76E-07,N
NW,HQIL,2015-04-22T10:37:22.500000Z,1.368062816,3.18E-07,2.145236188,1.03E-06,2.446327434,1.21E-06,N
NW,HQIL,2015-06-03T09:46:35.000000Z,1.378601837,2.86E-07,2.624321835,9.92E-07,2.00711177,9.90E-07,N
NW,HQIL,2015-06-20T11:09:25.000000Z,1.778935464,2.51E-07,2.337855355,5.81E-07,3.01104384,7.38E-07,N
NW,HQIL,2015-04-09T20:32:27.500000Z,2.570637935,7.92E-07,8.2,7.97E-06,2.990799666,1.64E-06,N
NW,HQIL,2015-05-01T10:25:17.500000Z,1.123717007,3.97E-07,2.741300748,1.45E-06,2.98918209,1.56E-06,N
NW,HQIL,2015-04-12T08:28:52.500000Z,1.793058923,3.84E-07,1.913397135,3.65E-07,1.159685828,2.15E-07,N
NW,HQIL,2015-06-09T10:48:15.000000Z,1.500512546,2.75E-07,2.269632214,8.84E-07,2.97891022,1.25E-06,N
NW,HQIL,2015-06-03T10:04:15.000000Z,1.254146958,2.54E-07,1.702435673,8.18E-07,1.460358803,9.35E-07,N
NW,HQIL,2015-05-23T13:32:55.000000Z,1.144878422,2.06E-07,1.301785379,5.10E-07,1.71986663,6.87E-07,N
NW,HQIL,2015-06-10T10:52:20.000000Z,1.402647781,2.76E-07,1.730412282,8.98E-07,2.132641213,1.12E-06,N
NW,HQIL,2015-04-24T10:11:45.000000Z,1.758873324,3.83E-07,3.039125678,1.11E-06,3.649538655,1.41E-06,N
NW,HQIL,2015-06-27T12:36:35.000000Z,1.565453317,3.37E-07,2.143263369,8.89E-07,2.630850772,1.15E-06,N
NW,HQIL,2015-05-13T04:24:27.500000Z,3.457518235,1.40E-06,4.449589567,3.51E-06,4.30926873,3.71E-06,N
NW,HQIL,2015-06-27T13:25:25.000000Z,1.217113929,3.16E-07,1.994631223,6.17E-07,1.865826136,6.63E-07,N
NW,HQIL,2015-06-14T07:32:02.500000Z,0.764284676,1.78E-07,1.612869717,3.15E-07,1.217254785,3.14E-07,N
NW,HQIL,2015-06-27T12:37:45.000000Z,1.783105249,4.67E-07,1.811050164,1.01E-06,1.664712688,1.07E-06,N
NW,HQIL,2015-04-03T15:55:02.500000Z,1.477170411,3.56E-07,3.375374098,1.28E-06,4.216605903,1.47E-06,N
NW,HQIL,2015-06-16T01:36:25.000000Z,0.98872719,2.97E-07,1.438737011,3.94E-07,1.635572992,5.02E-07,N
NW,HQIL,2015-06-06T07:10:20.000000Z,1.248889911,1.98E-07,1.417786216,2.92E-07,1.449573972,4.15E-07,N
NW,HQIL,2015-06-23T07:46:10.000000Z,1.115635665,2.03E-07,1.354076157,3.88E-07,2.012848189,4.27E-07,N
NW,HQIL,2015-05-23T15:39:15.000000Z,1.537213153,3.25E-07,1.799129018,8.58E-07,2.326250803,9.96E-07,N
NW,HQIL,2015-05-19T10:05:12.500000Z,1.519607616,2.65E-07,3.178510853,9.50E-07,2.813398133,9.21E-07,N
NW,HQIL,2015-05-27T06:17:45.000000Z,1.245709762,1.33E-07,2.049103823,4.25E-07,1.40736457,3.10E-07,N
NW,HQIL,2015-06-16T10:32:20.000000Z,0.739187275,2.40E-07,1.993846766,6.58E-07,1.640458833,6.39E-07,N
NW,HQIL,2015-06-12T23:35:05.000000Z,2.053954917,1.31E-06,2.111469962,3.36E-06,1.407239569,2.69E-06,N
NW,HQIL,2015-05-23T13:10:35.000000Z,1.278094582,2.36E-07,1.57840142,6.74E-07,1.279695129,6.01E-07,N
NW,HQIL,2015-06-27T14:32:40.000000Z,1.244146042,3.23E-07,1.892206259,8.55E-07,1.752579255,1.22E-06,N
NW,HQIL,2015-04-01T14:09:15.000000Z,1.212489723,2.82E-07,1.756755401,1.07E-06,1.617806387,1.04E-06,N
NW,HQIL,2015-04-22T10:37:15.000000Z,1.241378936,2.95E-07,1.785675395,8.87E-07,2.540513328,1.15E-06,N
NW,HQIL,2015-04-30T10:01:12.500000Z,1.549664531,5.07E-07,1.872112238,6.81E-07,2.187612969,7.09E-07,N
NW,HQIL,2015-04-30T10:26:05.000000Z,1.24473707,3.74E-07,2.559150215,9.09E-07,2.695264004,9.92E-07,N
NW,HQIL,2015-06-19T09:16:10.000000Z,1.333127475,2.16E-07,2.439299541,5.73E-07,2.21256725,5.75E-07,N
NW,HQIL,2015-06-01T10:16:02.500000Z,1.172418852,3.27E-07,1.853543061,8.57E-07,2.091520055,9.98E-07,N
NW,HQIL,2015-05-23T13:27:57.500000Z,1.563987121,2.67E-07,2.216996193,7.11E-07,3.130756256,9.54E-07,N
NW,HQIL,2015-04-27T09:40:35.000000Z,1.190087703,2.61E-07,1.400069927,3.82E-07,2.19959791,5.66E-07,N
NW,HQIL,2015-06-27T16:25:47.500000Z,2.319801049,5.54E-07,2.133159747,8.59E-07,1.950656087,8.53E-07,N
NW,HQIL,2015-04-13T00:31:30.000000Z,1.233561575,3.04E-07,2.36122773,6.84E-07,2.901207634,7.57E-07,N
NW,HQIL,2015-04-08T12:08:42.500000Z,1.153527047,2.81E-07,1.786487498,7.01E-07,2.139636268,8.45E-07,N
NW,HQIL,2015-06-15T07:38:42.500000Z,1.250925009,4.22E-07,1.112639731,3.27E-07,1.286139734,3.08E-07,N
NW,HQIL,2015-04-22T10:41:30.000000Z,1.150687635,3.27E-07,1.284525136,6.47E-07,1.197960296,6.39E-07,N
NW,HQIL,2015-05-25T15:37:32.500000Z,1.33786404,1.55E-07,1.795926405,4.29E-07,2.888931768,6.29E-07,N
NW,HQIL,2015-06-21T09:50:12.500000Z,1.13,1.12E-07,1.398847931,2.22E-07,1.25,2.12E-07,N
NW,HQIL,2015-04-01T09:44:12.500000Z,1.375717591,2.30E-07,2.327161578,7.05E-07,3.539440633,1.12E-06,N
NW,HQIL,2015-05-25T09:32:40.000000Z,0.917762975,1.10E-07,1.320324474,1.85E-07,1.605932837,2.09E-07,N
NW,HQIL,2015-04-18T20:37:12.500000Z,1.483653242,3.99E-07,1.692653645,9.22E-07,2.01352355,1.14E-06,N
NW,HQIL,2015-05-23T13:48:10.000000Z,1.825597146,3.17E-07,3.060200909,1.03E-06,3.095221818,1.05E-06,N
NW,HQIL,2015-05-23T15:49:37.500000Z,1.566627038,2.46E-07,2.350243139,6.96E-07,3.177446966,8.61E-07,N
NW,HQIL,2015-06-27T12:41:25.000000Z,1.997653099,5.22E-07,2.56000492,9.72E-07,2.481648976,1.05E-06,N
NW,HQIL,2015-04-01T14:26:05.000000Z,1.447945004,3.52E-07,2.66712059,1.18E-06,2.257776633,1.10E-06,N
NW,HQIL,2015-06-27T14:02:52.500000Z,1.673856359,3.72E-07,2.142407625,5.95E-07,2.59,9.30E-07,N
NW,HQIL,2015-06-09T14:59:42.500000Z,1.827841197,5.21E-07,1.767723355,1.40E-06,1.758124329,1.75E-06,N
NW,HQIL,2015-05-13T04:55:45.000000Z,4.345334207,1.37E-06,5.69,3.41E-06,4.783487049,2.88E-06,N
NW,HQIL,2015-05-31T20:31:37.500000Z,1.139933541,2.40E-07,1.734255903,4.63E-07,2.050250981,6.18E-07,N
NW,HQIL,2015-04-11T13:05:37.500000Z,0.89,2.24E-07,2.005512409,4.78E-07,1.52115429,3.74E-07,N
NW,HQIL,2015-04-05T22:00:42.500000Z,1.15,3.00E-07,1.170964448,3.89E-07,1.264485369,3.97E-07,N
NW,HQIL,2015-05-29T05:19:47.500000Z,1.642149323,2.36E-07,2.63812273,6.30E-07,2.82,8.20E-07,N
NW,HQIL,2015-06-04T09:39:20.000000Z,1.786299728,2.97E-07,3.235410416,1.13E-06,4.011299077,1.48E-06,N
NW,HQIL,2015-04-02T09:09:22.500000Z,1.385886455,2.30E-07,2.035539319,7.62E-07,1.688958769,6.32E-07,N
NW,HQIL,2015-04-30T09:04:20.000000Z,1.407632064,4.58E-07,2.181650299,6.98E-07,1.954785419,7.25E-07,N
NW,HQIL,2015-06-11T07:44:40.000000Z,1.863405567,2.09E-07,2.66465451,6.88E-07,3.706539778,1.18E-06,N
NW,HQIL,2015-06-15T06:25:45.000000Z,0.433768158,1.77E-07,1.804652731,4.23E-07,0.996467407,3.58E-07,N
NW,HQIL,2015-04-16T13:03:55.000000Z,0.730772186,2.24E-06,1.484080541,7.89E-06,1.041459908,9.25E-06,N
NW,HQIL,2015-06-27T16:23:07.500000Z,1.39396466,4.53E-07,1.565897868,9.89E-07,1.491128299,1.29E-06,N
NW,HQIL,2015-06-03T17:03:17.500000Z,1.085964113,3.01E-07,1.520153839,7.63E-07,1.697552811,7.33E-07,N
NW,HQIL,2015-05-16T23:30:12.500000Z,2.058807855,3.04E-07,1.88359846,5.71E-07,2.052014964,6.29E-07,N
NW,HQIL,2015-06-27T15:43:27.500000Z,1.178292615,3.72E-07,1.305157428,8.58E-07,1.658818684,1.33E-06,N
NW,HQIL,2015-06-01T05:55:35.000000Z,0.929823231,2.08E-07,0.819107549,9.22E-06,0.820169436,6.23E-06,N
NW,HQIL,2015-05-17T08:42:42.500000Z,1.117454882,1.06E-07,1.136101106,1.93E-07,1.149271006,1.76E-07,N
NW,HQIL,2015-04-06T22:22:47.500000Z,0.901298316,1.76E-07,1.379146851,4.55E-07,1.316613228,4.44E-07,N
NW,HQIL,2015-06-27T12:05:55.000000Z,1.766582483,4.32E-07,2.860058659,9.80E-07,2.517937222,9.22E-07,N
NW,HQIL,2015-06-06T15:16:12.500000Z,1.222789376,2.57E-07,1.70542986,6.61E-07,1.840466777,8.88E-07,N
NW,HQIL,2015-06-01T09:37:10.000000Z,1.282185893,2.50E-07,0.616484715,4.98E-06,0.616456208,3.55E-06,N
NW,HQIL,2015-06-02T12:26:42.500000Z,0.954238007,1.42E-06,0.969920159,2.47E-06,0.851205622,3.54E-06,N
NW,HQIL,2015-06-27T13:08:32.500000Z,1.188579115,2.95E-07,1.700483782,8.04E-07,2.243279458,1.36E-06,N
NW,HQIL,2015-06-15T00:40:02.500000Z,0.960148591,2.54E-07,1.544482323,3.65E-07,0.919399175,2.49E-07,N
NW,HQIL,2015-05-08T14:17:00.000000Z,1.112811392,1.20E-06,1.13935337,2.61E-06,1.637441649,3.47E-06,N
NW,HQIL,2015-06-27T11:28:25.000000Z,1.179526751,3.19E-07,1.127649481,6.44E-07,0.962071857,6.08E-07,N
NW,HQIL,2015-06-01T21:12:10.000000Z,1.109525575,3.29E-07,1.136070047,4.56E-07,0.833080904,5.63E-07,N
NW,HQIL,2015-05-11T10:46:57.500000Z,1.78,3.49E-07,3.029434624,1.29E-06,3.606577712,1.38E-06,N
NW,HQIL,2015-05-22T16:24:30.000000Z,0.29946524,1.36E-05,0.313095456,4.10E-05,0.179173905,7.89E-06,N
NW,HQIL,2015-06-27T10:58:50.000000Z,0.9,1.94E-07,0.722125934,2.41E-07,0.84,2.76E-07,N
NW,HQIL,2015-06-27T11:05:32.500000Z,1.618080505,3.49E-07,1.815025633,6.95E-07,2.384298206,9.01E-07,N
NW,HQIL,2015-06-05T11:10:35.000000Z,1.100272069,3.94E-07,1.47,9.73E-07,1.562897864,1.03E-06,N
NW,HQIL,2015-06-20T09:59:02.500000Z,1.057683151,1.37E-07,0.73,2.34E-07,0.715588043,5.00E-06,N
NW,HQIL,2015-06-15T08:53:15.000000Z,0.65,2.17E-07,0.560446707,1.55E-07,0.816028725,2.41E-07,N
NW,HQIL,2015-06-27T16:39:05.000000Z,1.3327471,4.40E-07,1.581298491,8.15E-07,1.758704246,1.02E-06,N
NW,HQIL,2015-06-18T09:50:22.500000Z,1.073837184,1.96E-07,0.584591809,5.91E-06,0.6,2.82E-06,N
NW,HQIL,2015-06-03T12:49:15.000000Z,1.106783048,2.93E-07,1.29015303,8.27E-07,1.487671696,8.69E-07,N
NW,HQIL,2015-04-08T20:40:50.000000Z,0.289433094,2.25E-07,0.444951703,7.43E-07,0.62877802,2.07E-06,N
NW,HQIL,2015-05-06T17:36:52.500000Z,0.436254278,0,0.498168487,0,0.63572391,0,N
NW,HQIL,2015-06-27T11:07:30.000000Z,0.965495372,1.93E-07,1.020077426,3.79E-07,0.608082336,1.20E-06,N
NW,HQIL,2015-06-01T22:30:50.000000Z,1.279115721,2.70E-07,0.882600517,1.50E-05,0.929794997,1.14E-05,N
NW,HQIL,2015-04-24T02:55:22.500000Z,3.529882133,1.78E-06,4.114151838,4.42E-06,2.936861336,3.66E-06,N
NW,HQIL,2015-05-12T20:17:22.500000Z,0.471469163,3.38E-07,0.466052447,5.57E-07,0.556746666,6.78E-07,N
NW,HQIL,2015-06-15T09:19:15.000000Z,0.997290081,2.58E-07,1.184605655,2.51E-07,0.920290433,2.44E-07,N
NW,HQIL,2015-05-26T15:44:57.500000Z,0.843877484,1.69E-06,0.896017135,1.66E-05,0.601433362,1.97E-06,N
NW,HQIL,2015-04-30T10:50:20.000000Z,1.116710062,5.37E-07,2.382975378,1.06E-06,1.746255242,9.25E-07,N
NW,HQIL,2015-05-28T23:30:25.000000Z,1.92,1.67E-06,2.726839858,3.74E-06,3.438350552,3.33E-06,N
NW,HQIL,2015-06-15T02:03:50.000000Z,1.446285172,5.01E-07,1.474251686,3.85E-07,1.081468876,3.60E-07,N
NW,HQIL,2015-06-20T16:06:32.500000Z,1.046678479,1.69E-07,1.283769306,3.98E-07,1.569155625,5.10E-07,N
NW,HQIL,2015-06-03T04:44:45.000000Z,1.010715689,1.37E-07,0.932686774,2.30E-07,0.97055793,2.74E-07,N
NW,HQIL,2015-06-27T16:22:47.500000Z,1.342625614,3.96E-07,2.43,1.02E-06,2.600409021,1.53E-06,N
NW,HQIL,2015-06-27T13:36:05.000000Z,1.567283882,3.71E-07,1.640797857,5.73E-07,1.656459788,6.03E-07,N
NW,HQIL,2015-04-15T20:12:42.500000Z,0.759765811,9.61E-07,0.706064799,2.20E-06,0.769020383,2.03E-06,N
NW,HQIL,2015-05-13T16:57:55.000000Z,0.21,1.27E-05,0.266667699,1.84E-05,0.311304411,2.76E-05,N
NW,HQIL,2015-06-15T01:51:02.500000Z,1.073632706,2.46E-07,1.734180722,3.70E-07,1.234225318,3.79E-07,N
NW,HQIL,2015-05-22T04:32:15.000000Z,2.16488144,1.20E-06,2.275867741,2.60E-06,2.311721207,4.00E-06,N
NW,HQIL,2015-06-19T12:18:42.500000Z,6.290007697,2.73E-06,5.294647566,4.39E-06,8.01,5.34E-06,N
NW,HQIL,2015-05-16T23:37:40.000000Z,1.196768984,1.99E-07,1.129704974,3.75E-07,0.935466481,3.27E-07,N
NW,HQIL,2015-06-27T16:44:12.500000Z,1.372310608,3.81E-07,2.135766416,1.04E-06,1.812921894,1.29E-06,N
NW,HQIL,2015-06-27T17:06:45.000000Z,1.518439351,4.31E-07,1.964111523,8.01E-07,2.061086086,1.04E-06,N
NW,HQIL,2015-06-30T17:11:12.500000Z,2.8,1.06E-05,2.854004385,1.03E-05,2.36508932,5.90E-06,N
NW,HQIL,2015-06-15T09:01:25.000000Z,0.805494091,3.02E-07,1.779515994,4.77E-07,0.579187688,1.80E-07,N
NW,HQIL,2015-06-15T01:55:07.500000Z,0.628362192,2.20E-07,1.041392751,2.55E-07,0.853674997,2.38E-07,N
NW,HQIL,2015-04-09T21:34:27.500000Z,4.714319618,1.38E-06,5.230190309,3.72E-06,3.059688243,1.85E-06,N
NW,HQIL,2015-06-27T13:04:32.500000Z,1.077368196,3.22E-07,1.210193518,5.26E-07,1.200547433,6.05E-07,N
NW,HQIL,2015-06-15T04:37:47.500000Z,1.162834902,3.30E-07,0.666434198,2.35E-07,1.76,4.37E-07,N
NW,HQIL,2015-06-02T00:12:10.000000Z,9.31,3.11E-06,8.770496556,5.64E-06,17.86911072,9.31E-06,N
NW,HQIL,2015-06-16T01:32:20.000000Z,0.758620079,2.31E-07,1.382622381,4.58E-07,1.2835879,3.99E-07,N
NW,HQIL,2015-06-04T18:00:25.000000Z,1.16370622,1.12E-06,0.910099655,2.67E-06,1.06411104,4.02E-06,N
NW,HQIL,2015-06-14T06:26:15.000000Z,0.97,5.47E-07,0.85003782,1.59E-06,0.892946935,3.36E-06,N
NW,HQIL,2015-06-03T19:49:05.000000Z,0.871132435,1.06E-06,0.905269326,3.71E-06,1.063229348,2.75E-06,N
NW,HQIL,2015-05-16T23:33:50.000000Z,1.669771314,2.57E-07,1.679291404,5.17E-07,2.082399205,6.14E-07,N
NW,HQIL,2015-04-21T12:32:35.000000Z,0.959976434,1.04E-06,0.686900285,2.43E-06,0.97574955,2.44E-06,N
NW,HQIL,2015-04-21T05:59:47.500000Z,1.083784788,2.56E-07,1.84,4.65E-07,1.059732863,3.19E-07,N
NW,HQIL,2015-06-15T02:01:45.000000Z,0.521391238,2.20E-07,1.262670657,3.59E-07,0.835571165,2.92E-07,N
NW,HQIL,2015-06-27T16:56:10.000000Z,1.589198045,4.79E-07,1.817219401,8.65E-07,1.842938684,1.12E-06,N
NW,HQIL,2015-06-27T11:19:50.000000Z,0.775829081,2.41E-07,1.030628362,6.30E-07,1.397605448,9.04E-07,N
NW,HQIL,2015-06-01T06:08:22.500000Z,1.133432541,2.16E-07,0.820829538,9.44E-06,0.824433594,6.43E-06,N
NW,HQIL,2015-04-08T22:24:52.500000Z,1.395412321,2.27E-07,1.701978031,5.58E-07,2.2,7.75E-07,N
NW,HQIL,2015-04-30T05:45:45.000000Z,1.136709713,4.37E-07,1.210305822,3.18E-07,0.907303061,3.89E-07,N
NW,HQIL,2015-05-21T17:25:57.500000Z,1.964572875,2.22E-06,2.506236892,7.32E-06,1.670843398,3.88E-06,N
NW,HQIL,2015-06-15T02:21:12.500000Z,1.613044587,2.91E-07,0.875705815,2.53E-07,1.40533925,3.28E-07,N
NW,HQIL,2015-06-27T12:02:50.000000Z,1.673544423,4.85E-07,2.151029884,9.50E-07,1.781197336,8.47E-07,N
NW,HQIL,2015-06-18T08:20:35.000000Z,1.108601817,2.22E-07,0.811523319,6.77E-06,0.806111234,3.50E-06,N
NW,HQIL,2015-06-27T15:20:02.500000Z,1.223254743,3.47E-07,1.706833563,7.41E-07,1.435884021,8.13E-07,N
NW,HQIL,2015-06-27T16:33:12.500000Z,0.88,3.91E-07,1.390601185,9.37E-07,1.478933086,1.01E-06,N
NW,HQIL,2015-06-01T07:59:37.500000Z,0.901140611,2.33E-07,1.33,1.03E-05,1.339604496,6.91E-06,N
NW,HQIL,2015-06-28T12:38:02.500000Z,1.027107579,1.97E-07,0.61,6.19E-07,0.561242067,6.28E-06,N
NW,HQIL,2015-06-27T11:44:32.500000Z,1.670760315,4.17E-07,2.425621024,8.52E-07,2.340611528,9.52E-07,N
NW,HQIL,2015-05-07T11:23:47.500000Z,3.725257311,1.86E-06,3.631945552,4.28E-06,4.127020385,4.19E-06,N
NW,HQIL,2015-05-08T19:31:47.500000Z,2.610847709,1.85E-06,4.461110445,5.99E-06,1.87315656,2.90E-06,N
NW,HQIL,2015-06-01T08:29:50.000000Z,0.915659906,1.89E-07,0.757940998,7.14E-06,0.771390101,4.94E-06,N
NW,HQIL,2015-05-19T15:14:05.000000Z,5.606852644,2.16E-06,6.786848931,5.78E-06,5.16644648,3.79E-06,N
NW,HQIL,2015-04-09T20:51:42.500000Z,7.14,1.69E-06,12.47157809,6.71E-06,6.287399682,3.36E-06,N
NW,HQIL,2015-06-18T11:12:00.000000Z,1.324637922,2.94E-07,0.816912132,6.58E-06,0.825205027,3.02E-06,N
NW,HQIL,2015-06-01T04:57:42.500000Z,1.025936564,2.14E-07,0.568992222,3.92E-06,0.577992462,2.66E-06,N
NW,HQIL,2015-04-15T15:58:27.500000Z,0.105257316,4.65E-07,0.294547658,3.10E-06,0.490352316,8.86E-06,N
NW,HQIL,2015-06-27T11:48:20.000000Z,1.69323893,3.52E-07,2.076421368,6.48E-07,1.984929226,6.40E-07,N
NW,HQIL,2015-05-16T23:13:35.000000Z,1.467958044,2.09E-07,1.250102201,3.76E-07,1.264925013,4.00E-07,N
NW,HQIL,2015-05-09T17:19:42.500000Z,1.254079374,9.87E-07,1.335400889,2.64E-06,1.254855595,6.99E-06,N
NW,HQIL,2015-06-27T12:23:22.500000Z,2.407310739,6.49E-07,2.710069455,1.25E-06,2.722475992,1.51E-06,N
NW,HQIL,2015-06-26T17:40:02.500000Z,0.237084849,5.55E-06,1.056373956,0,0.574358635,2.36E-05,N
NW,HQIL,2015-04-14T16:03:05.000000Z,1.986921516,7.44E-07,1.746644002,1.90E-06,2.270948842,1.81E-06,N
NW,HQIL,2015-06-25T22:11:50.000000Z,2.223234173,1.66E-06,2.716721858,3.71E-06,1.288842294,1.79E-06,N
NW,HQIL,2015-04-18T22:53:17.500000Z,1.266522747,2.29E-07,1.506666006,3.48E-07,1.439073507,3.92E-07,N
NW,HQIL,2015-06-18T10:27:55.000000Z,0.784177023,2.23E-07,0.601099638,2.36E-06,0.623753641,1.80E-05,N
NW,HQIL,2015-06-27T17:20:27.500000Z,1.294261037,3.68E-07,1.51364034,7.78E-07,1.626291348,9.40E-07,N
NW,HQIL,2015-06-27T14:03:00.000000Z,1.199483314,3.04E-07,1.068668672,4.01E-07,0.94668426,4.91E-07,N
NW,HQIL,2015-04-21T22:00:00.000000Z,0.730413496,1.47E-06,0.839284794,4.52E-06,1.411007588,5.52E-06,N
NW,HQIL,2015-06-27T11:12:07.500000Z,2.62,4.47E-07,4.18,9.90E-07,4.824026692,1.16E-06,N
NW,HQIL,2015-05-01T00:41:00.000000Z,2.138086826,1.54E-06,2.484947854,3.46E-06,2.614321976,4.02E-06,N
NW,HQIL,2015-06-29T16:35:02.500000Z,4.605130129,1.60E-06,4.356974303,2.56E-06,4.190617345,2.63E-06,N
NW,HQIL,2015-04-18T13:12:12.500000Z,2.219946704,3.44E-07,2.96,8.96E-07,6.062435031,1.87E-06,N
NW,HQIL,2015-04-06T08:13:10.000000Z,0.903084084,3.03E-07,3.269563239,9.98E-07,3.84,1.24E-06,N
NW,HQIL,2015-06-15T04:54:15,1.269691544,3.74E-07,0.730051474,1.75E-07,1.119867189,2.99E-07,N
NW,HQIL,2015-05-12T08:58:50,0.711334967,2.48E-06,1.195798457,6.54E-07,1.130230345,2.47E-06,N
NW,HQIL,2015-05-12T09:00:45,0.432602328,1.10E-06,0.270719133,2.50E-07,1.05861729,2.10E-06,N
NW,HQIL,2015-05-12T08:59:12.5,0.95485104,2.32E-06,1.170190244,5.59E-07,0.716310612,1.53E-06,N
NW,HQIL,2015-04-26T08:28:20,0.785288457,1.93E-06,0.990068547,9.49E-07,0.844835532,8.93E-07,N
NW,HQIL,2015-06-17T20:05:57.5,1.032648846,9.72E-07,0.257458535,1.62E-06,1.273100696,2.22E-06,N
NW,HQIL,2015-05-12T08:23:15,0.4,2.85E-06,0.307015476,1.52E-06,0.282828221,1.56E-06,N
NW,HQIL,2015-05-12T09:15:20,0.400964599,9.71E-07,0.561227439,1.02E-06,0.32245454,8.15E-07,N
NW,HQIL,2015-05-24T04:15:45,0.547069202,1.23E-07,1.292951169,2.42E-07,0.917344668,1.85E-07,N
NW,HQIL,2015-05-29T08:04:45,0.68,6.87E-07,0.708032939,3.49E-07,0.592911278,3.41E-07,N
NW,HQIL,2015-05-30T19:34:45,0.324640885,2.76E-07,1.188762024,8.22E-07,0.29228046,2.96E-07,N
NW,HQIL,2015-05-12T08:06:32.5,0.842145662,1.66E-05,0.754275027,1.39E-05,1.688059419,1.03E-05,N
NW,HQIL,2015-06-01T07:32:57.5,0.831370514,2.97E-07,2.598332634,1.41E-05,2.661925377,1.31E-05,N
NW,HQIL,2015-06-15T07:16:40,1.285959451,3.99E-07,0.666919689,1.85E-07,1.175821739,2.41E-07,N
NW,HQIL,2015-06-18T07:37:50,2.17720794,2.80E-07,1.19337424,3.40E-07,0.992341421,7.97E-07,N
NW,HQIL,2015-06-24T08:19:37.5,0.84,2.69E-07,1.011194859,2.22E-07,0.74143045,2.13E-07,N
NW,HQIL,2015-05-12T08:58:50,0.711334967,2.48E-06,1.195798457,6.54E-07,1.130230345,2.47E-06,N
NW,HQIL,2015-05-12T09:00:45,0.432602328,1.10E-06,0.270719133,2.50E-07,1.05861729,2.10E-06,N
NW,HQIL,2015-05-12T08:59:12.5,0.95485104,2.32E-06,1.170190244,5.59E-07,0.716310612,1.53E-06,N
NW,HQIL,2015-05-12T08:22:17.5,2.234578184,9.37E-06,2.063902113,8.83E-06,2.406537047,5.84E-06,N
NW,HQIL,2015-05-12T09:18:12.5,0.505312765,1.80E-06,0.713764283,2.03E-06,1.33705611,1.72E-06,N
NW,HQIL,2015-05-12T08:23:15,0.4,2.85E-06,0.307015476,1.52E-06,0.282828221,1.56E-06,N
NW,HQIL,2015-06-17T20:05:57.5,1.032648846,9.72E-07,0.257458535,1.62E-06,1.273100696,2.22E-06,N
NW,HQIL,2015-05-12T09:15:20,0.400964599,9.71E-07,0.561227439,1.02E-06,0.32245454,8.15E-07,N
NW,HQIL,2015-04-25T08:37:07.5,0.702698678,3.92E-06,0.99,3.20E-06,0.772078155,3.20E-06,N
NW,HQIL,2015-05-24T04:15:45,0.547069202,1.23E-07,1.292951169,2.42E-07,0.917344668,1.85E-07,N
NW,HQIL,2015-05-29T08:04:45,0.68,6.87E-07,0.708032939,3.49E-07,0.592911278,3.41E-07,N
NW,HQIL,2015-05-30T19:34:45,0.324640885,2.76E-07,1.188762024,8.22E-07,0.29228046,2.96E-07,N
NW,HQIL,2015-06-15T07:16:40,1.285959451,3.99E-07,0.666919689,1.85E-07,1.175821739,2.41E-07,N
NW,HQIL,2015-06-20T19:18:52.5,1.018008136,1.55E-07,0.966662966,4.45E-07,1.12088424,3.74E-07,N
